"","GDGT.0_GD-GD-GD","GDGT.1_GD-GD","GDGT.2_GD"
"1",0.688677901647522,-0.654879690299309,1.43550426153383
"2",0.674699555253643,-0.0177710509262314,1.85883246397254
"3",0.580144449994118,-0.500630539538332,1.45018009153878
"4",0.0914132358256954,-0.480009670363133,0.729379250797249
"5",0.215528669745445,-0.378816793875211,0.750511371340355
"6",-0.0536967884761788,-0.618870578928983,0.579780532644881
"7",0.0502208225324937,-0.522174366854307,0.617188327032604
"8",0.152417475607957,-0.514888872077509,0.57007216978281
"9",0.122466392645378,-0.462068500368426,0.609160114356113
"10",-0.0559918888699209,-0.630902032768446,0.501735100502032
"11",0.0114338083307328,-0.59833160311096,0.481413196447677
"12",0.0699828105297794,-0.406424180189682,0.587020335683382
"13",-0.00150798054716086,-0.57035024908414,0.576926598933788
"14",0.247142906268427,-0.359277196697375,0.688021462100837
"15",0.023433295622106,-0.59657106529734,0.506434010651901
"16",0.0537662380581268,-0.450582861139963,0.361296728324079
"17",-0.0367866788155993,-0.375010502167197,0.425664335720912
"18",-0.0243268184166323,-0.528267669403833,0.219601135572328
"19",0.218155534853788,-0.269528657019165,0.305769839803871
"20",0.0911570959546652,-0.515590140013089,0.383387979080619
"21",0.090733563351529,-0.324256371019568,0.434082905241243
"22",1.52641258260614,0.0952520125927347,-0.657729424901076
"23",1.69719887612542,0.230829533342315,0.361629034245096
"24",1.45168494554322,0.108817561831858,0.338773698611457
"25",1.60045342457275,0.0387609261307574,0.913769635544403
"26",1.20199699612507,-0.528381091642774,-0.123244713138613
"27",1.05536187916048,-0.766048262577634,0.527360056078938
"28",0.892989748571924,-0.394326865531712,0.237293772519746
"29",1.47755498795415,-0.490444262073136,0.00673796631527734
"30",0.707636741115168,-0.336410223963203,0.224659519776396
"31",0.474956083189524,0.0904083340364614,0.193818716783152
"32",0.193591710638699,-0.141885985591501,0.333641388830463
"33",0.505096760591167,-0.637622968796624,0.420644298483264
"34",0.945857594225814,0.194747179964584,1.10566130293092
"35",0.435404604444792,-0.628173205501216,0.386878152862188
"36",2.26682250484787,0.491765480856509,1.12397434197987
"37",0.687907680981706,0.0924059261220213,0.657461817529765
"38",1.23601483577549,0.17636127209331,-0.0211141574237418
"39",1.02994373356798,0.183569407300862,0.643125300621484
"40",0.217951150829632,-0.154710208937738,1.03546081967455
"41",1.33291730640706,1.02599425182558,1.2535184366483
"42",0.0920983577243141,-0.513151616340249,0.890673264882849
"43",0.153968496588309,-0.570904361043135,0.876414021714973
"44",0.145412676724515,-0.507126760833198,0.890714929390349
"45",0.140725865104576,-0.546163341514142,0.859117682078723
"46",0.0795763583881962,-0.500666917490395,0.798757567523657
"47",0.0757277962474917,-0.609739105727214,0.701030531266141
"48",0.349115531538671,-0.407122024409598,0.809715207445716
"49",0.338159386186193,-0.506008838638474,0.696300268214487
"50",0.416741856517454,-0.501295719702958,0.685894215288496
"51",0.521021506174375,-0.282095088626913,0.804463367618823
"52",0.136226522772472,-0.55514646103125,0.723619087980447
"53",0.236888163151889,-0.512341144146612,0.801964465000434
"54",0.212206030013733,-0.564433230205788,0.758377905849207
"55",0.0941362678007917,-0.522707863510602,0.749791819230856
"56",0.0540510181624934,-0.465900045956082,0.85742092744384
"57",0.358171786725303,-0.373798990291022,0.789785311840146
"58",0.112186088675174,-0.435020680625216,0.787045234284769
"59",0.14064015868511,-0.529159143414253,0.823443348250915
"60",0.38074479817125,-0.541043971994353,0.688648898937571
"61",0.278134026249603,-0.401159145590376,0.717231873788953
"62",0.256864951473142,-0.511297429359422,0.601996126423614
"63",0.592313792868033,-0.470307485110032,0.726584678955285
"64",0.231506959976152,-0.486757438310994,0.625725247358031
"65",1.26541895093783,-0.598489879075801,0.564712423764015
"66",0.295646446371287,-0.46652331202998,0.724682275036648
"67",0.110164928690418,-0.652712413646319,0.600098269849523
"68",0.110836728736523,-0.673575381247586,0.648533880880597
"69",0.222768292709139,-0.629428657716842,0.716294228682998
"70",0.403201533439254,-0.646362030614587,0.608413018474387
"71",0.188597543980269,-0.686412830924493,0.617117484960139
